id,number,question,value,answered_at,survey,dimension,culture,engagement,employee,age_group,home_time,gender,team,is_leader,company,company_id,campaign_id,question_id,starts_at,is_enps,role
95e1c120-2f75-47f4-88c3-c603d999ac37,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,2,2022-03-22 14:08:22,engagement,my work,,satisfaction,95dfed2b-5265-4396-9054-dc869c9ed79a,,,Feminino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,Sócia
95e1c120-3083-41da-b43e-d9d3adbc0f33,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,0,2022-03-22 14:08:35,engagement,my manager,,psychological safety,95dfed2b-5265-4396-9054-dc869c9ed79a,,,Feminino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,Sócia
95e1c120-43f0-4f0b-87c0-d36998bd438f,2,Meu líder deixa claro o que espera do meu trabalho.,2,2022-03-22 14:12:22,engagement,my manager,,satisfaction,95dfed2b-54fb-42f4-bb81-b35a34217c82,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-acf0-48b1-9b2c-5cf287f4153f,2022-03-21 19:11:32,false,Product Owner
95e1c120-44bb-43b1-abf3-7529a7658eaf,5,"Em minha atual função, percebo que atinjo meus objetivos e obtenho resultados significativos.",3,2022-03-22 14:12:33,engagement,my work,,impact,95dfed2b-54fb-42f4-bb81-b35a34217c82,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-afe2-4fc9-b6b4-7c6c9aacfa0a,2022-03-21 19:11:32,false,Product Owner
95e1c120-4588-4689-ac76-637eecbdde73,16,A visão e objetivos da minha organização são pessoalmente importantes para mim.,3,2022-03-22 14:12:47,engagement,my organization,,meaning,95dfed2b-54fb-42f4-bb81-b35a34217c82,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-ba6b-4b1c-83db-3ec57b58c45b,2022-03-21 19:11:32,false,Product Owner
95e1c120-4642-40f3-97e3-edaa881ae65c,13,"Percebo que nossa organização tem um impacto positivo e valioso nas pessoas, em seu setor e na sociedade de modo geral.",2,2022-03-22 14:12:54,engagement,my organization,,meaning,95dfed2b-54fb-42f4-bb81-b35a34217c82,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b796-492b-a410-d587bd4d1cb6,2022-03-21 19:11:32,false,Product Owner
95e1c120-46fc-4328-ba57-d3477899ce21,15,Trabalhamos com efetividade com as demais áreas da nossa organização.,5,2022-03-22 14:13:02,engagement,my organization,,impact,95dfed2b-54fb-42f4-bb81-b35a34217c82,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b988-42cd-9567-1fcd1212d7bf,2022-03-21 19:11:32,false,Product Owner
95e1c120-47c2-4bac-8eca-b6a1b87bb288,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,2,2022-03-22 14:13:14,engagement,my work,,satisfaction,95dfed2b-54fb-42f4-bb81-b35a34217c82,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,Product Owner
95e1c120-4870-4380-8e0f-ae701160c675,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,2,2022-03-22 14:13:27,engagement,my manager,,psychological safety,95dfed2b-54fb-42f4-bb81-b35a34217c82,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,Product Owner
95e1c120-4af1-4244-bd33-f22d89eae7f7,2,Meu líder deixa claro o que espera do meu trabalho.,2,2022-03-22 14:28:42,engagement,my manager,,satisfaction,95dfed2b-55cb-4441-b5fb-aa9ce050da47,,,Masculino,Winx,false,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-acf0-48b1-9b2c-5cf287f4153f,2022-03-21 19:11:32,false,Developer
95e1c120-4c73-45aa-a984-28ef6a04cfcd,16,A visão e objetivos da minha organização são pessoalmente importantes para mim.,3,2022-03-22 14:29:13,engagement,my organization,,meaning,95dfed2b-55cb-4441-b5fb-aa9ce050da47,,,Masculino,Winx,false,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-ba6b-4b1c-83db-3ec57b58c45b,2022-03-21 19:11:32,false,Developer
95e1c120-4e9e-477a-93f3-93422f4202a9,13,"Percebo que nossa organização tem um impacto positivo e valioso nas pessoas, em seu setor e na sociedade de modo geral.",4,2022-03-22 14:29:42,engagement,my organization,,meaning,95dfed2b-55cb-4441-b5fb-aa9ce050da47,,,Masculino,Winx,false,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b796-492b-a410-d587bd4d1cb6,2022-03-21 19:11:32,false,Developer
95e1c120-4fda-4912-9006-e3598fba0ba6,15,Trabalhamos com efetividade com as demais áreas da nossa organização.,2,2022-03-22 14:29:53,engagement,my organization,,impact,95dfed2b-55cb-4441-b5fb-aa9ce050da47,,,Masculino,Winx,false,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b988-42cd-9567-1fcd1212d7bf,2022-03-21 19:11:32,false,Developer
95e1c120-50a9-4662-a950-1b0c5750d8c8,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,2,2022-03-22 14:30:16,engagement,my work,,satisfaction,95dfed2b-55cb-4441-b5fb-aa9ce050da47,,,Masculino,Winx,false,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,Developer
95e1c120-518a-4d26-a592-3f527c7e86ac,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,4,2022-03-22 14:30:32,engagement,my manager,,psychological safety,95dfed2b-55cb-4441-b5fb-aa9ce050da47,,,Masculino,Winx,false,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,Developer
95e1c120-523f-405f-a0b5-a56acea20956,6,Meu pacote de remuneração e benefícios está coerente com minhas responsabilidades e atividades.,4,2022-03-22 14:31:32,engagement,my work,,satisfaction,95dfed2b-55cb-4441-b5fb-aa9ce050da47,,,Masculino,Winx,false,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b0f2-4cd3-a93f-32f098abc4e1,2022-03-21 19:11:32,false,Developer
95e1c120-3c79-46bc-88f8-3c38285ed680,2,Meu líder deixa claro o que espera do meu trabalho.,0,2022-03-22 14:37:49,engagement,my manager,,satisfaction,95dfed2b-5433-4291-b51d-92fecdab5456,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-acf0-48b1-9b2c-5cf287f4153f,2022-03-21 19:11:32,false,Sócio
95e1c120-3d67-4c83-b992-62af239ad271,5,"Em minha atual função, percebo que atinjo meus objetivos e obtenho resultados significativos.",1,2022-03-22 14:37:59,engagement,my work,,impact,95dfed2b-5433-4291-b51d-92fecdab5456,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-afe2-4fc9-b6b4-7c6c9aacfa0a,2022-03-21 19:11:32,false,Sócio
95e1c120-3f45-4af2-b41c-0026a24ab52a,13,"Percebo que nossa organização tem um impacto positivo e valioso nas pessoas, em seu setor e na sociedade de modo geral.",1,2022-03-22 14:38:15,engagement,my organization,,meaning,95dfed2b-5433-4291-b51d-92fecdab5456,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b796-492b-a410-d587bd4d1cb6,2022-03-21 19:11:32,false,Sócio
95e1c120-4017-4722-b19a-9fda18a8158c,15,Trabalhamos com efetividade com as demais áreas da nossa organização.,0,2022-03-22 14:38:24,engagement,my organization,,impact,95dfed2b-5433-4291-b51d-92fecdab5456,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b988-42cd-9567-1fcd1212d7bf,2022-03-21 19:11:32,false,Sócio
95e1c120-40ce-4495-98c7-2cd724544c50,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,2,2022-03-22 14:38:40,engagement,my work,,satisfaction,95dfed2b-5433-4291-b51d-92fecdab5456,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,Sócio
95e1c120-418d-4470-bd59-2f45c3712670,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,0,2022-03-22 14:38:49,engagement,my manager,,psychological safety,95dfed2b-5433-4291-b51d-92fecdab5456,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,Sócio
95e1c120-491e-486b-8b68-d6a77ce4f9c8,6,Meu pacote de remuneração e benefícios está coerente com minhas responsabilidades e atividades.,1,2022-03-22 16:11:56,engagement,my work,,satisfaction,95dfed2b-54fb-42f4-bb81-b35a34217c82,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b0f2-4cd3-a93f-32f098abc4e1,2022-03-21 19:11:32,false,Product Owner
95e1c120-4255-4348-abac-8847c01680ec,6,Meu pacote de remuneração e benefícios está coerente com minhas responsabilidades e atividades.,1,2022-03-22 15:07:18,engagement,my work,,satisfaction,95dfed2b-5433-4291-b51d-92fecdab5456,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b0f2-4cd3-a93f-32f098abc4e1,2022-03-21 19:11:32,false,Sócio
95e1c120-5943-461a-8dd8-8763e8bb2868,6,Meu pacote de remuneração e benefícios está coerente com minhas responsabilidades e atividades.,1,2022-03-22 14:05:52,engagement,my work,,satisfaction,95dfed2b-574e-4fe0-8b07-8d119be195f9,,,Masculino,Winx,true,Winx,95dfed2b-32aa-46f1-935a-5c6356327bd6,95dfed2b-5d1d-49dd-b407-fbc1dd877a63,95dfed2a-b0f2-4cd3-a93f-32f098abc4e1,2022-03-21 19:11:32,false,Tech Lead
95e1c120-8123-46b7-9423-a760f64f1095,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,0,2022-03-22 14:05:52,engagement,my work,,satisfaction,95e00222-5f09-4f9d-be87-0161c3868394,25 a 30 anos,1 a 2 anos,Masculino,Operacoes Externas,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,
95e1c120-85fc-4efc-8974-5cb67134eae2,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,5,2022-03-22 14:05:56,engagement,my manager,,psychological safety,95e00222-68f6-4161-a5ae-92f512b04076,Até 25 anos,2 a 3 anos,Feminino,Agendamento e Campanha,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,
95e1c120-81e6-4be2-9837-07423930320e,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,5,2022-03-22 14:06:03,engagement,my manager,,psychological safety,95e00222-5f09-4f9d-be87-0161c3868394,25 a 30 anos,1 a 2 anos,Masculino,Operacoes Externas,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,
95e1c120-8722-4bbe-80d4-28dc7448e893,2,Meu líder deixa claro o que espera do meu trabalho.,2,2022-03-22 14:06:11,engagement,my manager,,satisfaction,95e00222-68f6-4161-a5ae-92f512b04076,Até 25 anos,2 a 3 anos,Feminino,Agendamento e Campanha,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-acf0-48b1-9b2c-5cf287f4153f,2022-03-21 19:11:32,false,
95e1c120-8376-45fc-aefc-18be490dc1b3,6,Meu pacote de remuneração e benefícios está coerente com minhas responsabilidades e atividades.,4,2022-03-22 14:06:21,engagement,my work,,satisfaction,95e00222-5f09-4f9d-be87-0161c3868394,25 a 30 anos,1 a 2 anos,Masculino,Operacoes Externas,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b0f2-4cd3-a93f-32f098abc4e1,2022-03-21 19:11:32,false,
95e1c120-8dc8-4996-9e9a-d5a4fefcc1e2,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,0,2022-03-22 14:06:23,engagement,my work,,satisfaction,95e00222-7075-45ac-b0e2-26b2aeed14a8,35 a 40 anos,2 a 3 anos,Feminino,Ambulatorios Externos,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,
95e1c120-87f7-4cee-bb8c-da50fee596c0,6,Meu pacote de remuneração e benefícios está coerente com minhas responsabilidades e atividades.,5,2022-03-22 14:06:24,engagement,my work,,satisfaction,95e00222-68f6-4161-a5ae-92f512b04076,Até 25 anos,2 a 3 anos,Feminino,Agendamento e Campanha,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b0f2-4cd3-a93f-32f098abc4e1,2022-03-21 19:11:32,false,
95e1c120-8ea3-444f-8d4a-9522826e8f99,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,3,2022-03-22 14:06:54,engagement,my manager,,psychological safety,95e00222-7075-45ac-b0e2-26b2aeed14a8,35 a 40 anos,2 a 3 anos,Feminino,Ambulatorios Externos,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,
95e1c120-5e71-4bad-82c8-9ea0602474e8,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,1,2022-03-22 14:11:25,engagement,my work,,satisfaction,95e00222-3d43-4957-8310-def660d6edcd,50 anos +,1 a 2 anos,Feminino,Ambulatorio Matriz,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,
95e1c120-5f3c-4b5a-9da3-20049df09686,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,1,2022-03-22 14:11:53,engagement,my manager,,psychological safety,95e00222-3d43-4957-8310-def660d6edcd,50 anos +,1 a 2 anos,Feminino,Ambulatorio Matriz,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,
95e1c120-5ffc-4f37-83db-b3e75e6c0310,2,Meu líder deixa claro o que espera do meu trabalho.,1,2022-03-22 14:12:07,engagement,my manager,,satisfaction,95e00222-3d43-4957-8310-def660d6edcd,50 anos +,1 a 2 anos,Feminino,Ambulatorio Matriz,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-acf0-48b1-9b2c-5cf287f4153f,2022-03-21 19:11:32,false,
95e1c120-73c7-4050-adb1-36941794bcb3,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,1,2022-03-22 14:13:22,engagement,my work,,satisfaction,95e00222-54b6-4ceb-9827-6d3fc5bcbd02,Até 25 anos,2 a 3 anos,Feminino,"Comercial, Marketing e Relacionamento",false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,
95e1c120-74f0-4917-b70f-ec1ab71eed30,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,1,2022-03-22 14:13:50,engagement,my manager,,psychological safety,95e00222-54b6-4ceb-9827-6d3fc5bcbd02,Até 25 anos,2 a 3 anos,Feminino,"Comercial, Marketing e Relacionamento",false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,
95e1c120-7cc0-4a3c-9213-5b0aae95a66c,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,5,2022-03-22 14:26:21,engagement,my work,,satisfaction,95e00222-5d10-4c4d-b988-af6b15ff7938,30 a 35 anos,4 a 5 anos,Feminino,Operacoes Internas,true,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,
95e1c120-7d9f-47d5-8b51-2f9e84752b1d,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,1,2022-03-22 14:26:35,engagement,my manager,,psychological safety,95e00222-5d10-4c4d-b988-af6b15ff7938,30 a 35 anos,4 a 5 anos,Feminino,Operacoes Internas,true,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,
95e1c120-7e7f-4350-90f6-87063389e944,2,Meu líder deixa claro o que espera do meu trabalho.,1,2022-03-22 14:26:51,engagement,my manager,,satisfaction,95e00222-5d10-4c4d-b988-af6b15ff7938,30 a 35 anos,4 a 5 anos,Feminino,Operacoes Internas,true,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-acf0-48b1-9b2c-5cf287f4153f,2022-03-21 19:11:32,false,
95e1c120-785e-48b7-9ace-7eb49f6442b4,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,2,2022-03-22 14:32:31,engagement,my work,,satisfaction,95e00222-5a8f-41a2-b1f7-ad490cb29ba4,35 a 40 anos,2 a 3 anos,Feminino,Agendamento e Campanha,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,
95e1c120-7929-4567-8b7c-8bb74fcc241d,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,1,2022-03-22 14:32:46,engagement,my manager,,psychological safety,95e00222-5a8f-41a2-b1f7-ad490cb29ba4,35 a 40 anos,2 a 3 anos,Feminino,Agendamento e Campanha,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,
95e1c120-79ee-4513-a97a-ec726763c55a,2,Meu líder deixa claro o que espera do meu trabalho.,1,2022-03-22 14:32:57,engagement,my manager,,satisfaction,95e00222-5a8f-41a2-b1f7-ad490cb29ba4,35 a 40 anos,2 a 3 anos,Feminino,Agendamento e Campanha,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-acf0-48b1-9b2c-5cf287f4153f,2022-03-21 19:11:32,false,
95e1c120-7ab0-4b7b-afb0-28d210220b3a,6,Meu pacote de remuneração e benefícios está coerente com minhas responsabilidades e atividades.,4,2022-03-22 14:33:14,engagement,my work,,satisfaction,95e00222-5a8f-41a2-b1f7-ad490cb29ba4,35 a 40 anos,2 a 3 anos,Feminino,Agendamento e Campanha,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b0f2-4cd3-a93f-32f098abc4e1,2022-03-21 19:11:32,false,
95e1c120-6676-4365-8aa9-eae5514c793e,8,Nossa política de trabalho híbrido é positiva para minha motivação e performance.,2,2022-03-22 18:52:24,engagement,my work,,satisfaction,95e00222-41bf-469a-bda3-8cbff4982759,Até 25 anos,até 6 meses,Feminino,Operacoes Externas,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-b2d5-47f3-9e95-6faec9d44478,2022-03-21 19:11:32,false,
95e1c120-6760-44e8-8a16-a3221d214fb5,1,Meu líder estimula um ambiente seguro onde todos falam o que pensam sem medo.,2,2022-03-22 18:52:37,engagement,my manager,,psychological safety,95e00222-41bf-469a-bda3-8cbff4982759,Até 25 anos,até 6 meses,Feminino,Operacoes Externas,false,Bencorp,95dfed2b-3371-42b3-8d58-b25285353bd4,95dfed2b-5fba-4c8e-be3c-a07147832329,95dfed2a-abae-401f-869b-f0d4565c0464,2022-03-21 19:11:32,false,
